Image Name,Name,X,Y,Height,Width,Signal,Total,Area,Bkgnd.,Max,Mean,Median,Min
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_halft2,1148,325,65,75,-6.4113E+7,8.2137E+7,4875,3.0000E+4,3.1760E+4,1.6849E+4,2.0864E+4,9.2800E+2
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_t1,677,310,65,61,-5.9734E+7,5.4997E+7,3965,2.8936E+4,3.1040E+4,1.3871E+4,1.1968E+4,1.0240E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_t2,738,312,65,60,-5.7220E+7,5.7034E+7,3900,2.9296E+4,3.1072E+4,1.4624E+4,1.4728E+4,1.0400E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_t3,602,308,65,75,-5.1428E+7,9.3379E+7,4875,2.9704E+4,3.1440E+4,1.9155E+4,2.6080E+4,1.0880E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_v1,798,312,65,56,-5.1898E+7,5.4943E+7,3640,2.9352E+4,3.1456E+4,1.5094E+4,1.5568E+4,1.0560E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_v2,854,314,65,61,-5.7524E+7,6.0031E+7,3965,2.9648E+4,3.1600E+4,1.5140E+4,1.6112E+4,1.0080E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_d3,820,982,70,58,-5.1833E+7,6.2692E+7,4060,2.8208E+4,3.1248E+4,1.5441E+4,1.7192E+4,1.0720E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_d4,878,987,70,58,-5.2787E+7,6.4856E+7,4060,2.8976E+4,3.1584E+4,1.5974E+4,1.8752E+4,1.0400E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_dt3,936,987,70,63,-5.4509E+7,6.9536E+7,4410,2.8128E+4,3.1504E+4,1.5768E+4,1.8128E+4,1.0400E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_dt4,999,989,70,60,-5.3289E+7,6.7368E+7,4200,2.8728E+4,3.1520E+4,1.6040E+4,1.9128E+4,1.0080E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_halft2,1059,987,70,68,-5.3766E+7,8.8044E+7,4760,2.9792E+4,3.2336E+4,1.8497E+4,2.5472E+4,1.0880E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_t3,575,971,70,63,-5.8122E+7,7.0156E+7,4410,2.9088E+4,3.2128E+4,1.5908E+4,1.8256E+4,1.0720E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_t4,639,972,70,63,-5.5056E+7,6.9130E+7,4410,2.8160E+4,3.1392E+4,1.5676E+4,1.8216E+4,1.1040E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_v3,702,977,70,59,-4.5079E+7,6.6695E+7,4130,2.7064E+4,3.0432E+4,1.6149E+4,1.9784E+4,1.0880E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_B_tibialis_v4,761,977,70,59,-4.4115E+7,6.6073E+7,4130,2.6680E+4,3.0416E+4,1.5998E+4,1.9504E+4,1.1200E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_d1,898,589,42,55,-2.9801E+7,4.1735E+7,2310,3.0968E+4,3.3216E+4,1.8067E+4,1.8600E+4,1.4240E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_d1,898,632,42,55,-5.1608E+6,6.6449E+7,2310,3.1000E+4,3.3408E+4,2.8766E+4,3.1592E+4,1.3920E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_d2,957,589,42,55,-2.7078E+7,4.4421E+7,2310,3.0952E+4,3.3472E+4,1.9230E+4,2.4968E+4,1.4080E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_d2,957,632,42,55,-8.6521E+6,6.3771E+7,2310,3.1352E+4,3.3600E+4,2.7607E+4,3.1552E+4,1.1440E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_dt1,1015,593,42,61,-2.8816E+7,5.0872E+7,2562,3.1104E+4,3.3120E+4,1.9856E+4,2.4784E+4,1.6320E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_dt1,1015,636,42,61,-3.1810E+5,8.0149E+7,2562,3.1408E+4,3.3568E+4,3.1284E+4,3.1904E+4,2.2512E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_dt2,1080,592,42,55,-1.7341E+7,5.4472E+7,2310,3.1088E+4,3.3184E+4,2.3581E+4,3.0736E+4,2.5600E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_dt2,1080,635,42,55,-7.1061E+6,6.5169E+7,2310,3.1288E+4,3.3536E+4,2.8212E+4,3.1000E+4,1.3952E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_halft2,1139,596,42,55,-2.2193E+6,7.0389E+7,2310,3.1432E+4,3.3120E+4,3.0471E+4,3.1488E+4,1.2784E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_halft4,1139,639,42,55,1.3411E+5,7.3296E+7,2310,3.1672E+4,3.3504E+4,3.1730E+4,3.1792E+4,2.8256E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_t1,660,587,42,55,-2.3565E+7,4.7195E+7,2310,3.0632E+4,3.2608E+4,2.0431E+4,2.7432E+4,1.5840E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_t1,660,630,42,55,-4.7656E+6,6.5865E+7,2310,3.0576E+4,3.2496E+4,2.8513E+4,3.0848E+4,1.5984E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_t2,717,587,42,55,-2.1525E+7,4.9770E+7,2310,3.0864E+4,3.2800E+4,2.1546E+4,2.7576E+4,3.0400E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_t2,717,630,42,55,-1.1535E+7,5.9631E+7,2310,3.0808E+4,3.2560E+4,2.5814E+4,3.0784E+4,7.3600E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_t3,601,587,42,59,-2.1089E+7,5.5551E+7,2478,3.0928E+4,3.2624E+4,2.2418E+4,2.9512E+4,2.0960E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_t3,601,630,42,59,-7.5694E+5,7.5982E+7,2478,3.0968E+4,3.2768E+4,3.0663E+4,3.1200E+4,2.1872E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_v1,778,586,42,55,-2.5715E+7,4.5359E+7,2310,3.0768E+4,3.3024E+4,1.9636E+4,2.4488E+4,1.3920E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_v1,778,629,42,55,-1.0592E+7,6.0723E+7,2310,3.0872E+4,3.3088E+4,2.6287E+4,3.0256E+4,6.8480E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_v2,837,587,42,55,-2.6066E+7,4.5636E+7,2310,3.1040E+4,3.2832E+4,1.9756E+4,2.3936E+4,1.5040E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_A_tibialis_v2,837,630,42,55,-5.4950E+6,6.6374E+7,2310,3.1112E+4,3.3440E+4,2.8733E+4,3.1136E+4,1.4448E+4
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_d3,811,1194,27,58,-2.9062E+7,1.7028E+7,1566,2.9432E+4,3.2240E+4,1.0874E+4,6.7760E+3,1.2160E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_d4,869,1198,27,58,-2.8126E+7,1.6085E+7,1566,2.8232E+4,3.2192E+4,1.0272E+4,5.7920E+3,1.0400E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_dt3,929,1199,27,58,-2.1413E+7,2.7559E+7,1566,3.1272E+4,3.2704E+4,1.7598E+4,1.7024E+4,2.2400E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_dt4,992,1203,27,58,-2.4506E+7,2.4453E+7,1566,3.1264E+4,3.3408E+4,1.5615E+4,1.3944E+4,1.4560E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_halft2,1052,1207,27,58,-8.1563E+6,4.1755E+7,1566,3.1872E+4,3.3376E+4,2.6664E+4,3.1008E+4,6.0960E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_t3,574,1182,27,58,-1.7099E+7,3.1447E+7,1566,3.1000E+4,3.2640E+4,2.0081E+4,2.2456E+4,3.2800E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_t4,637,1187,27,58,-2.2139E+7,2.5342E+7,1566,3.0320E+4,3.2256E+4,1.6183E+4,1.5384E+4,1.8720E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_v3,694,1191,27,58,-2.6368E+7,2.0637E+7,1566,3.0016E+4,3.2032E+4,1.3178E+4,1.0040E+4,1.4080E+3
20130701D_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,slowLC3_B_tibialis_v4,752,1190,27,58,-2.4689E+7,2.3468E+7,1566,3.0752E+4,3.2288E+4,1.4986E+4,1.3088E+4,1.8080E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_d1,846,1122,35,59,-3.5846E+5,5.9312E+7,2065,2.8896E+4,3.0528E+4,2.8722E+4,2.8720E+4,2.7008E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_d2,905,1124,35,59,-6.5257E+5,5.9431E+7,2065,2.9096E+4,3.0672E+4,2.8780E+4,2.8784E+4,2.7024E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_dt1,964,1126,35,59,-1.9288E+5,6.0204E+7,2065,2.9248E+4,3.0544E+4,2.9155E+4,2.9168E+4,2.7488E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_dt2,1023,1125,35,59,-6.3433E+5,5.9515E+7,2065,2.9128E+4,3.0560E+4,2.8821E+4,2.8832E+4,2.7072E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_halft2,1083,1128,35,59,-3.6165E+5,6.0399E+7,2065,2.9424E+4,3.0480E+4,2.9249E+4,2.9264E+4,2.7584E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_t1,606,1124,35,59,-5.8753E+5,5.9628E+7,2065,2.9160E+4,3.0272E+4,2.8875E+4,2.8912E+4,2.6960E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_t2,667,1124,35,59,-1.1307E+6,5.8787E+7,2065,2.9016E+4,3.0592E+4,2.8468E+4,2.8544E+4,2.5984E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_t3,547,1116,35,59,-5.7626E+5,6.0019E+7,2065,2.9344E+4,3.0640E+4,2.9065E+4,2.9072E+4,2.7520E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_v1,727,1126,35,59,-1.2284E+6,5.8640E+7,2065,2.8992E+4,3.0576E+4,2.8397E+4,2.8480E+4,2.5888E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_A_tibialis_v2,787,1124,35,59,-8.7600E+4,5.9814E+7,2065,2.9008E+4,3.0640E+4,2.8966E+4,2.8976E+4,2.7280E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_d3,826,1760,31,59,-2.6880E+3,4.8839E+7,1829,2.6704E+4,2.8432E+4,2.6703E+4,2.6704E+4,2.5136E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_d4,885,1760,31,59,-5.0083E+5,4.9424E+7,1829,2.7296E+4,2.8528E+4,2.7022E+4,2.7056E+4,2.4752E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_dt3,944,1764,31,59,-2.5102E+5,4.9673E+7,1829,2.7296E+4,2.8608E+4,2.7159E+4,2.7136E+4,2.5632E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_dt4,1003,1766,31,59,-4.4478E+5,4.9333E+7,1829,2.7216E+4,2.8432E+4,2.6973E+4,2.6976E+4,2.5360E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_halft4,1062,1770,31,59,-1.9755E+5,5.0107E+7,1829,2.7504E+4,2.8608E+4,2.7396E+4,2.7408E+4,2.5744E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_t3,585,1757,31,59,-2.0428E+5,4.8915E+7,1829,2.6856E+4,2.7808E+4,2.6744E+4,2.6768E+4,2.5568E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_t4,644,1760,31,59,-3.6760E+5,4.8679E+7,1829,2.6816E+4,2.7680E+4,2.6615E+4,2.6608E+4,2.5488E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_v3,705,1761,31,59,-7.2026E+5,4.8034E+7,1829,2.6656E+4,2.7776E+4,2.6262E+4,2.6272E+4,2.4176E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,fastLC3_B_tibialis_v4,766,1762,31,59,-7.4478E+5,4.8082E+7,1829,2.6696E+4,2.7968E+4,2.6289E+4,2.6336E+4,2.2544E+4
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_d1,849,927,60,57,-2.6422E+7,6.8025E+7,3420,2.7616E+4,2.9056E+4,1.9890E+4,2.1560E+4,5.9680E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_d2,906,927,60,61,-3.4823E+7,6.2357E+7,3660,2.6552E+4,2.8864E+4,1.7037E+4,1.8088E+4,3.8400E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_dt1,967,927,60,59,-3.4602E+7,5.7013E+7,3540,2.5880E+4,2.8416E+4,1.6105E+4,1.6544E+4,3.5680E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_dt2,1026,927,60,64,-3.7070E+7,6.4767E+7,3840,2.6520E+4,2.8048E+4,1.6866E+4,1.7496E+4,4.7520E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_halft2,1090,927,60,61,-2.7950E+7,7.1719E+7,3660,2.7232E+4,2.9776E+4,1.9595E+4,2.1944E+4,4.6240E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_t1,610,923,60,60,-3.2951E+7,6.5631E+7,3600,2.7384E+4,2.9072E+4,1.8231E+4,1.8880E+4,5.2960E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_t2,670,927,60,59,-2.4353E+7,7.4427E+7,3540,2.7904E+4,2.9168E+4,2.1025E+4,2.2688E+4,7.3120E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_t3,549,915,60,61,-3.0882E+7,6.3693E+7,3660,2.5840E+4,2.9360E+4,1.7402E+4,1.7944E+4,5.3280E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_v1,729,927,60,59,-2.5022E+7,7.0615E+7,3540,2.7016E+4,2.9120E+4,1.9948E+4,2.1400E+4,7.6160E+3
20130702A_GR_GAPDH_LC3B_60ug_tibialis_7dDT_20120824_t3_t1_t2_v1_v2_d1_d2_dt1_dt2_halft2_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft4.tif,GAPDH_A_tibialis_v2,788,927,60,61,-2.8735E+7,6.8797E+7,3660,2.6648E+4,2.8528E+4,1.8797E+4,1.9664E+4,6.7680E+3
